gold-label:,id,prediction:
1,768837102222053377,0
14,796483943658721280,2
1,794972701207252993,0
4,703744536116379648,2
11,804831237365960704,2
17,809862792266256385,0
0,669906460046921728,0
5,807777130805399553,1
4,687727085360705537,2
0,716783461692997632,0
8,761230973178568705,0
7,654855018097586176,0
14,704412443783602176,0
17,671848844821471233,17
0,757391200286601216,0
16,707928390934917121,1
0,801954174254587904,0
4,765220283208830977,4
1,744002658348965888,10
3,762763968737751040,0
0,786005458158923776,1
1,811093788072480768,0
0,727666927460585472,4
12,798607967335620608,0
1,664615380250324993,0
19,688543984029970433,2
7,679894088234176512,17
2,701272258925502464,1
1,775025584338501633,0
4,785309583568883712,0
11,822483305891319808,0
1,704719158492176384,0
2,825867009997099008,2
5,715548237244006400,0
5,745994799916908548,0
7,803110041075257344,7
1,667094369112096768,2
0,712132436998680578,2
14,678788343782486016,0
0,721854249416663042,0
7,761803201389756416,0
0,798993232596058112,0
3,674641812598816768,0
18,823690842430783488,10
11,739588792236027908,11
12,700671174943055872,0
15,720240434199404545,4
0,681604776795045888,0
7,814172441568120832,0
5,738089211253907456,3
4,795860001227239424,4
1,703656399147024384,1
11,769043633576243200,4
2,794530639462678529,0
1,808095352360501248,0
2,704126944883843078,2
5,720976278858436609,0
4,727975702042120196,0
6,664613857982341120,2
0,821764184132251648,0
10,823384514147647490,0
4,700912223359635456,0
0,764872761550352384,0
15,728253873475981313,0
0,714159699646615552,0
2,656125286816337920,2
5,796872180990476288,0
2,678092252183470080,1
16,813817983038427137,0
12,742579145218109441,0
13,759841617415208960,12
7,764716123178856448,0
4,811591634924306432,0
15,770980724254048256,0
0,744705367242903552,0
0,693875526067429377,0
0,769985919088783360,0
11,795987889494618112,0
0,803394123713626113,0
10,710546651694256128,10
0,803282364394852352,0
4,823876010986717185,0
14,796519432088682500,0
3,681677868909346816,0
0,802637797467242496,0
1,806115740344582144,0
4,765514891079868416,0
14,764485804529946625,0
15,775551705085771776,0
6,661685631882567680,4
17,805599540959178757,17
5,809211047340933120,0
0,768270759508774913,0
0,654861709082042368,0
2,711219074194391040,2
0,773351527348047872,0
1,791765428334891008,0
2,770996699053588482,0
14,676943369558446080,2
2,721140139041251333,0
14,785693861112844289,4
6,672903498522988544,0
10,790717701782138880,0
10,759576959084994560,4
3,722073563944120320,0
0,739265775358382080,0
15,826999035043127299,0
6,759890727170150400,12
0,762511200991125504,0
1,772778270735687680,0
6,710224300280778753,0
7,668829309365264384,0
1,786315323750420482,15
16,673282525607759872,0
6,761389269613219840,0
5,656585388392337410,0
19,675803699617406976,6
3,713403621220622338,0
9,663235469753217024,0
15,677186525197672448,2
14,662792761482092545,4
0,655946144640536576,0
9,793946534651932672,0
5,678218660180193280,0
0,681337338790842368,0
5,712668915868901376,0
0,817191287686303744,0
14,690986289261248512,2
0,735923294830874625,0
0,668880166857281537,11
5,782583841672298496,0
17,802986804018180097,0
17,676834844874158080,0
10,666442107310235648,0
12,714572300507607042,0
11,809857257538105344,11
11,727705233103663104,11
1,701954417105326081,0
0,782649748150886400,0
3,819007454428049409,0
1,701479207227015168,0
4,712123837903716352,2
4,799709129929555968,0
7,814346852304875520,0
0,678705065578860545,0
7,823832307240996864,0
6,749656817614151680,12
8,717141866811039745,0
8,808336794211287040,0
10,807204562599813121,0
1,743475626745696256,1
12,762391565968953344,12
4,803646071582916608,1
11,797073994696552449,0
1,657497612480856064,0
15,676660951345700864,2
0,789640175890628608,0
10,804391847045066752,0
13,781328256872116224,0
4,693626488101408768,2
1,782628315353853952,1
9,792212275859980288,0
6,738965504451170304,4
10,710249490289201152,0
5,679900118506684418,0
17,807618642498252800,17
9,655450756791726080,0
0,823324460371480576,0
5,696393491761356800,0
0,703976955356585984,2
16,687530838750277632,0
4,674424276573925377,2
4,681752202243776512,2
17,802594284012785669,17
0,660267523242356736,0
12,677594571447005184,0
13,805256178443816960,0
2,791683250955649024,2
0,775059461396279296,0
7,738508754413441028,10
12,810281183124791300,0
4,815461979733233664,0
0,764915779556868097,0
0,689657730064371712,18
0,795337018985377792,11
1,728231494158684160,1
1,678041729287782400,0
8,676178008193896448,0
19,709092215302127616,0
1,665719906403397632,1
5,668251712407384064,7
2,662443293754523648,0
3,747992490574241792,0
1,706159303908945920,0
6,703981399716569089,0
0,817523454547066880,0
1,662704531780800512,0
0,787374887451058176,0
0,728641775338803200,0
9,674051415262695425,0
0,732909093917057028,0
16,675050393294999552,0
0,663480485855649792,0
16,824107891527483392,2
16,772243237113298944,4
13,747307616339034113,0
1,812353577607892993,0
9,726212418528022528,0
3,744384244177330176,0
7,803776995238801409,0
3,801858406848098305,0
0,678684479615987712,0
0,673679422164066305,0
17,677317834725265409,10
4,781839646594592768,0
0,775218298258546688,0
8,675110770691203074,0
0,694711474577674240,0
6,666476833949511681,17
0,799004863552245764,4
19,746448736339918848,0
0,764659727439626246,0
14,772423526313844736,0
10,693487729959636992,18
1,791890594947825664,16
2,660082540921749505,2
1,726590748666138624,1
5,694626898358317057,2
0,762398331930873856,0
2,660476434536771588,2
12,705469466025525248,12
0,657281226940792833,0
9,660546300027478016,2
0,713225570071420928,0
2,655541502282715136,2
0,762294509464150016,0
0,797138447102345216,11
12,738933304133574657,4
0,815696733174956032,0
14,764230568825397248,0
3,801973441553256448,0
2,816542917053575168,7
13,774641743945932800,0
17,678641627712364544,0
0,807066530739388416,0
5,672543164658556929,0
1,675860755049275392,0
12,692455087197806592,12
18,782008867529961472,1
9,823590933086277634,0
14,689173767315156992,2
3,761019763602526208,0
16,807741053096914945,0
2,745341269291917313,2
12,721051197898166272,12
4,810268841347428352,4
19,824889554834382852,0
8,718845933140639745,0
1,655904602680860672,1
4,664995959076691970,0
1,709067998699589632,0
5,791085418552975360,4
4,686901881554231296,4
0,671689000126648320,0
9,676507579896504320,0
0,805213818133487616,1
2,799316524343304192,0
3,790991863079546880,4
4,763549680638627840,7
0,813479509659947009,7
6,744649265411162112,0
4,775524502230831104,4
5,805139346835800065,0
11,694439338575282176,0
2,662809692922642433,2
5,660996858186104832,1
6,662728667160678400,0
6,673995516057812994,0
1,681608103721222144,1
0,677892257362628608,0
1,786676234092765189,0
10,708769172772098048,2
0,745656852369776640,0
4,771120265011073024,4
0,797172620286365696,0
1,788151102550249472,0
10,668579446949941249,0
19,785990537270665217,0
1,807373410347192320,0
15,726153480486834176,4
4,657788215529746432,0
0,747043339879342080,0
0,668258768573067264,0
3,655568252224057344,0
4,721091182915424260,0
6,727895511659728898,1
0,792774976151523328,0
0,680393965896642560,17
9,663369293145485316,0
9,704801291076313090,0
7,668204444631330817,11
18,747852651988131840,0
7,821542697026588673,4
1,811253115982729216,0
7,801953492701065216,0
6,772829432633495554,12
2,735144703901863936,1
17,813209306564857856,0
0,816458091277484032,0
1,690414764082774016,0
2,758718881015799808,2
0,813298645915340800,17
2,735242641995075584,0
15,798306329748086784,0
8,771756494849138688,0
7,708715886467612672,1
9,818217360012247043,0
0,820370040474189826,0
6,670531783096729600,0
0,761402342289780736,0
6,703641390668976129,0
15,759414997038563330,15
6,696469837233680387,4
15,706599454246248449,0
2,744261267263750145,0
18,676601723864154112,0
14,775115177293406208,0
18,823955311908114432,1
2,678980390376353793,2
6,662052753007640576,0
1,660173937733668865,0
10,693712156336869376,0
13,727080902807949312,0
3,787428583559929856,0
1,656502964908072960,0
0,813592665199550464,0
19,757371933411254272,0
1,732728309310623744,12
12,706587242794364930,0
2,792859364197564416,1
8,716678196045996035,0
6,709004431161991168,0
6,759205907100295168,0
16,660591603841675264,0
1,803415098769412096,0
2,758556171477352448,4
13,657688595935969280,0
2,670830733120835584,4
6,690703859891769344,0
17,808185821303971841,17
0,745280817669246976,1
8,808041348796452864,0
3,707714787426377728,0
1,775393056027705345,10
11,795959615703973888,11
4,818227770639663106,12
1,708442163865059329,0
12,815720565348724737,1
3,798003785410822144,0
8,736080934403899394,0
14,800811039692640256,0
4,673657712601878528,0
2,760257277282643973,0
1,738715341661077504,1
1,677488087803523072,0
5,799367388139393024,0
3,721707775919857664,0
0,702177510239424513,0
6,824374337880911872,0
7,728407281402978304,0
10,781215585208336384,4
2,808418791164145664,4
2,673747292478947328,0
3,658276978487906304,0
12,710940204517838848,1
2,742364309376933888,1
2,825810840213389312,0
0,769002897099161600,10
13,790703240744546304,0
3,691081273566203904,2
4,680787774358843392,0
3,681705388283158528,0
0,676175072554524672,0
6,793644365067550720,0
16,658801445857169408,0
6,746754726935560193,0
0,781193286140690432,2
9,802671775410573312,0
0,757831526948057088,0
2,713937740325367808,0
10,758769258734186496,0
7,715490300605628416,0
0,687786902032900096,0
8,702619275706683398,0
1,704047339430776833,0
2,655539361770000384,1
18,719996528547520513,0
1,668434664621629440,0
0,797519184238379008,0
5,720655140328484864,0
4,781191629373861888,4
11,704705408817090560,0
7,663455108013891584,0
0,674309935883128832,0
0,660988054769958912,0
19,801120276113068032,12
0,758456790354976768,0
2,694162448165773314,2
5,720976586422534144,0
5,772564186681311234,10
9,786038862804086788,0
2,663492579191709696,1
7,703361414698676224,0
14,712866117463760896,0
10,676284669466316800,2
0,748046204941049856,0
14,816826084989796352,0
0,675461876235419648,6
0,739436402727899136,1
19,701161645087666176,2
0,701890432289140741,0
14,687147886132367360,10
8,710990500191444992,0
3,814524061405577216,0
17,680468060491362304,17
11,749430376993419264,0
0,772504435024990208,1
10,791074456244400128,0
14,795022341629681664,0
0,719706686953558016,0
7,813359453328330752,2
5,658812945871171585,1
0,668896588803104769,0
0,656616963343589377,0
1,670361331632103424,1
3,665023332975296512,1
0,668196723714469890,0
3,762344592457031680,0
0,690060896421429248,4
1,748640998809538560,11
8,786341776512593921,0
14,743984963805028352,0
1,705471100139020288,0
2,693567185868881920,0
19,713428062482739200,12
12,736332076337762304,0
0,807435248334053377,0
8,668006825871196161,0
2,671516969942712324,0
1,769747472096890880,0
2,667563520893059072,2
4,688080764064251905,0
3,702674386344497152,0
16,660624177590878208,0
2,711703176886538240,0
1,803846417563394048,0
1,747451614622015488,0
1,826577215856848896,0
17,680164526575226885,17
1,712653858472726528,0
0,727165908032974848,0
14,801087588899569665,6
10,749000377165443072,0
7,810577139439468546,10
10,673253087746924544,0
7,655789750582931456,2
0,801239501481930752,0
0,745053138017673217,0
0,792796663177965568,0
1,797282864924495872,0
0,817591282721783808,0
1,709071509214650369,3
2,663413236675514369,2
10,748584040534515712,2
12,658356500570595328,0
12,745755765680529409,2
1,693920870386012160,0
3,706262537311014913,0
0,702294397640114184,0
18,767886003608625152,0
13,671090543368228864,0
13,813825734984761345,0
0,770120836799946753,0
5,728347377229283332,1
13,791443751239577601,0
2,709358802726858754,1
3,680890078311256064,17
2,819976131122077696,2
7,696056148592439296,1
14,780205386255269888,0
1,792520096719572992,0
2,820737559466831875,2
1,806241594261336064,0
16,714276252480376832,2
10,671390861335371776,4
5,763467295272341504,1
1,823703533950111745,0
13,771397647508893696,0
14,670374448919420929,0
15,805191293781635072,2
5,775875366552469508,0
12,790907957470859265,12
0,826086643874594816,4
0,804055830798532608,0
2,695263899168321538,15
5,805900819119964160,0
13,804017848045731846,0
11,795968943945031680,11
5,736073780150177792,0
4,788161812483235840,0
1,720255328558977026,0
8,726605538847420416,0
0,710373471327485952,1
7,804364613672374277,10
0,761989311738834944,0
0,728381227745607680,0
0,721736985203896321,0
11,799771393114120192,0
2,668606130877255680,0
2,690704668910030848,2
10,790586326001344512,0
7,768345064007409664,0
0,725876790997188608,0
0,762102105826033665,0
3,673557928247447552,0
1,794690315059724288,0
0,678611382749777922,6
3,796888837154832384,0
12,791489623524536320,0
2,654460872790773761,2
0,706288870321758208,0
17,810873509593235456,4
15,807419676271644672,0
0,691079522322546688,0
10,792117917139763200,0
16,660203654993965056,1
3,793958274014019584,0
1,720017090195898370,0
12,744354433971142656,4
1,709905378448777216,0
1,669883845924290560,0
13,662422769611575296,2
13,807024170676539392,0
14,821796617841967105,0
15,799465638980911105,2
17,805257895218581504,17
2,767497803077718016,2
2,759181008021233664,11
7,726858121642147846,0
17,816530908337631232,17
16,781917767704440832,0
10,709858855027613696,2
17,672264194809446401,17
6,676164467806371841,0
18,725509491089874945,0
2,679818809214156800,2
1,705622324423208961,1
0,714311134652727296,1
6,711954585657585665,1
2,656271113803202560,2
4,716372642018816002,0
13,709818270161960961,0
7,701460853305040897,11
1,767768929439809537,0
16,792658112591331328,0
17,804864264787742721,0
1,825139541086523392,0
0,658081522671599616,10
19,817488261723602945,2
0,693840182735339522,0
17,807775220769681409,0
13,819913290398760960,0
12,744240379743043585,0
8,680200565058502656,0
0,657803459727630336,0
18,801620182850568192,0
2,713398800442728449,4
1,667879982560116736,0
8,667102738019254272,12
3,680375850559094784,17
11,824285300126076929,11
4,736430241376313344,2
4,655560376118022144,8
9,792407393288290305,0
0,775499550438010880,0
18,814502039430561796,0
3,690783038213492736,0
0,762102607448072192,2
7,775555290733215746,1
16,693138283044454400,6
6,761906669613936640,12
0,711334854017851393,0
17,811041814094483456,17
0,758031232949256197,0
8,757389101335138304,1
17,679859473540886528,17
4,775752317106806785,0
5,668105427238785024,0
1,654445050013831168,0
2,655839854241148930,0
10,742741936008757249,0
0,754867268136243201,0
3,708772656288403456,0
3,825816573294297090,1
4,764541259474145284,0
2,709821658417254401,0
8,806108446391238656,0
8,765973536083210241,1
8,708399406593286144,0
6,721130934557401089,0
12,748001574232932353,0
2,780818143048568832,2
2,823544741103095812,2
1,679048907670859776,0
3,717746865538797568,0
0,790617236994138112,0
2,728774275235229697,0
2,748982887685431297,0
19,748750046896615424,0
7,675301067635032064,4
0,758780941435215872,0
0,725825612305170432,0
0,820287574916874240,0
2,692909149273866240,2
0,660107047178887168,0
6,729381812368232448,0
12,761251608009158656,0
0,670042886667300864,0
0,732695229363445760,0
3,654807799528992768,0
5,714288405576855552,0
6,808854733297483776,0
1,721006228520988673,0
12,721387761677312000,0
19,739584634158206976,0
0,728605504398872582,0
0,823347955302301697,4
12,825878706354798593,0
0,703035450890391554,0
14,725729735242846208,2
14,706150108526714880,0
8,654477784232919040,0
0,806658532745576448,0
9,658096738998308864,0
10,658680348159660032,0
1,814357085148172289,0
18,747526164063854592,0
0,787774592068845573,0
2,662714514106810368,1
16,771145957056585728,0
8,749354783950135296,0
0,768588269734985729,2
1,721921352614055936,1
17,812785453355012096,0
